DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
GTM;BOG;75;228;953.351,00
GTM;BOG;4.078,00;68.930,00;291.143.373,00
GTM;BOG;188;1.220,00;5.104.020,00
GTM;BOG;118;2.242,00;9.479.865,00
GTM;BOG;20;117;492.416,00
GTM;BOG;2;5;24.690,00
GTM;BOG;241;1.428,00;5.993.129,00
GTM;BOG;16;60;252.404,00
GTM;BOG;1;11;47.178,00
GTM;BOG;165;600;2.512.535,00
GTM;BOG;835;13.827,00;58.701.975,00
GTM;BOG;7;9;38.308,00
GTM;BOG;17;1.439,00;6.115.543,00
GTM;BOG;5;0;2.528,00
GTM;BOG;24;3.366,00;14.438.417,00
GTM;BOG;500;8.500,00;36.030.225,00
GTM;BOG;16;8.560,00;36.858.756,00
GTM;BOG;1.600,00;7.634,00;32.442.286,00
GTM;BOG;1.118,00;17.730,00;74.237.990,00
GTM;BOG;30;0;2.535,00
GTM;BOG;98;1.388,00;5.863.341,00
GTM;BOG;20;2.026,00;8.227.241,00
GTM;BOG;6;5;22.993,00
GTM;BOG;2;3;16.317,00
GTM;BOG;4;287;1.165.577,00
GTM;BOG;6;2.750,00;11.637.917,00
GTM;BOG;32;1.017,00;4.323.145,00
GTM;BOG;1;1.000,00;4.201.530,00
GTM;BOG;280.000,00;61.531,00;258.527.031,00
GTM;BOG;24;15.068,00;64.070.492,00
GTM;BOG;296.100,00;19.843,00;83.373.984,00
GTM;BOG;195.000,00;6.209,00;26.089.988,00
GTM;BOG;551;1.179,00;4.989.492,00
GTM;BOG;132;11.880,00;48.952.965,00
GTM;BOG;339;51.966,00;214.134.611,00
GTM;BOG;625;16.525,00;67.510.060,00
GTM;BOG;40.000,00;3.043,00;12.602.371,00
GTM;BOG;3.010,00;17.815,00;77.664.759,00
GTM;BOG;54;6.974,00;28.740.500,00
GTM;BOG;1.656,00;37.040,00;152.627.764,00
GTM;BOG;13;438;1.850.995,00
GTM;BOG;11;3.008,00;12.501.466,00
GTM;BOG;362;11.448,00;48.326.472,00
GTM;BOG;23;5.872,00;24.397.807,00
GTM;BOG;29;936;3.951.221,00
GTM;BOG;6;632;2.605.880,00
GTM;BOG;3;882;3.667.150,00
GTM;BOG;297;9.384,00;39.617.618,00
GTM;BOG;1.122,00;62.510,00;257.583.664,00
GTM;BOG;3;984;4.090.122,00
GTM;BOG;79;2.504,00;10.573.822,00
GTM;BOG;600;25.975,00;108.346.901,00
GTM;BOG;694;18.341,00;76.796.504,00
GTM;BOG;1.153,00;15.797,00;66.568.589,00
GTM;BOG;351;13.258,00;54.631.592,00
GTM;BOG;29;7.491,00;31.126.317,00
GTM;BOG;101;3.207,00;13.541.037,00
GTM;BOG;326;26.356,00;107.029.265,00
GTM;BOG;30;1.650,00;6.982.750,00
GTM;BOG;286;5.011,00;21.207.459,00
GTM;BOG;1;34.354,00;145.970.698,00
GTM;BOG;462;15.409,00;64.914.414,00
GTM;BOG;30;2;9.140,00
GTM;BOG;10;0;1.246,00
GTM;BOG;5;0;997
GTM;BOG;38;4;16.619,00
GTM;BOG;4;4;18.841,00
GTM;BOG;5;0;830
GTM;BOG;3;20;81.216,00
GTM;BOG;1.777,00;180.281,00;732.091.833,00
GTM;BOG;164;3.985,00;16.865.246,00
GTM;BOG;30;750;3.166.567,00
GTM;BOG;369;6.469,00;27.366.322,00
GTM;BOG;56;833;3.524.449,00
GTM;BOG;4;100;423.197,00
GTM;BOG;120;2.349,00;9.917.689,00
GTM;BOG;43;807;3.407.226,00
GTM;BOG;49.020,00;188.110,00;773.506.676,00
GTM;BOG;132;311;1.291.049,00
GTM;BOG;779;1.825,00;7.558.896,00
GTM;BOG;7;22;91.111,00
GTM;BOG;493;923;3.824.900,00
GTM;BOG;90;258;1.069.068,00
GTM;BOG;8;33;136.874,00
GTM;BOG;167;783;3.243.402,00
GTM;BOG;13;312;1.294.942,00
GTM;BOG;12;134;556.359,00
GTM;BOG;222;2.918,00;12.087.219,00
GTM;BOG;176;2.260,00;9.359.756,00
GTM;BOG;353;638;2.644.592,00
GTM;BOG;190;563;2.382.937,00
GTM;BOG;2.100,00;10.500,00;44.646.945,00
GTM;BOG;6;16.800,00;69.039.208,00
GTM;BOG;5;350;1.525.789,00
GTM;BOG;172;4.485,00;19.553.652,00
GTM;BOG;400;1.635,00;6.870.341,00
GTM;BOG;7.668,00;45.776,00;191.513.855,00
GTM;BOG;1.642,00;22.167,00;91.341.783,00
GTM;BOG;18;199;827.043,00
GTM;BOG;319;846;3.505.057,00
GTM;BOG;8;15;64.109,00
GTM;BOG;4;9;39.136,00
GTM;BOG;1.211,00;5.029,00;20.831.310,00
GTM;BOG;460;1.200,00;5.078.406,00
GTM;BOG;237;1.449,00;6.026.133,00
GTM;BOG;146;876;3.842.714,00
GTM;BOG;304;3.360,00;14.242.536,00
GTM;BOG;104;758;3.214.065,00
GTM;BOG;2;37;160.228,00
GTM;BOG;389;948;4.003.144,00
GTM;BOG;2.587,00;7.149,00;29.980.742,00
GTM;BOG;8;23;97.361,00
GTM;BOG;572;1.414,00;5.743.962,00
GTM;BOG;1.007,00;3.049,00;12.726.630,00
GTM;BOG;38;122;496.477,00
GTM;BOG;130;421;1.758.395,00
GTM;BOG;95;312;1.317.425,00
GTM;BOG;49;151;635.957,00
GTM;BOG;411;1.407,00;5.930.699,00
GTM;BOG;3.805,00;13.199,00;53.658.351,00
GTM;BOG;34;71;303.347,00
GTM;BOG;932;4.621,00;19.442.982,00
GTM;BOG;114;2.146,00;9.005.223,00
GTM;BOG;189;2.281,00;9.441.294,00
GTM;BOG;156;1.979,00;8.209.684,00
GTM;BOG;835;11.447,00;48.310.301,00
GTM;BOG;561;7.020,00;29.433.882,00
GTM;BOG;2;39.215,00;165.569.259,00
GTM;BOG;35.640,00;5.909,00;24.741.502,00
GTM;BOG;1.660,00;2.890,00;12.093.300,00
GTM;BOG;60;2.524,00;10.233.311,00
GTM;BOG;25;125;531.511,00
GTM;BOG;3.037,00;1.182,00;5.026.650,00
GTM;BOG;1.012,00;15.223,00;64.401.094,00
GTM;BOG;15.500,00;1.234,00;5.130.270,00
GTM;BOG;31.000,00;811;3.371.484,00
GTM;BOG;1.058,00;1.636,00;6.906.447,00
GTM;BOG;20;210;888.597,00
GTM;BOG;304;3.601,00;15.235.399,00
GTM;BOG;6;70;297.834,00
GTM;BOG;490;5.513,00;23.323.945,00
GTM;BOG;2.535,00;6.373,00;26.906.295,00
GTM;BOG;300;663;2.798.781,00
GTM;BOG;16;224;945.591,00
GTM;BOG;105;854;3.605.067,00
GTM;BOG;938;2.672,00;11.226.993,00
GTM;BOG;23;49;202.399,00
GTM;BOG;568;1.291,00;5.298.237,00
GTM;BOG;55;92;390.337,00
GTM;BOG;8.018,00;21.469,00;90.496.007,00
GTM;BOG;2.053,00;1.843,00;7.681.715,00
GTM;BOG;2;5;21.744,00
GTM;BOG;8;18;79.966,00
GTM;BOG;58;155;657.732,00
GTM;BOG;877;2.666,00;11.119.684,00
GTM;BOG;19;219;927.820,00
GTM;BOG;1;18;79.375,00
GTM;BOG;210;1.738,00;7.262.870,00
GTM;BOG;1;17;70.658,00
GTM;BOG;3;34;146.970,00
GTM;BOG;973;11.663,00;49.342.746,00
GTM;BOG;226;3.032,00;12.828.605,00
GTM;BOG;41;546;2.313.255,00
GTM;BOG;452;3.469,00;14.678.312,00
GTM;BOG;237;2.338,00;9.893.366,00
GTM;BOG;22;411;1.740.219,00
GTM;BOG;162;2.392,00;10.119.830,00
GTM;BOG;36;1.389,00;5.878.390,00
GTM;BOG;75;1.142,00;4.834.952,00
GTM;BOG;78;289;1.225.311,00
GTM;BOG;28;71;302.953,00
GTM;BOG;102;396;1.679.340,00
GTM;BOG;63;2.215,00;9.373.424,00
GTM;BOG;144;17.516,00;74.105.395,00
GTM;BOG;215;13.681,00;57.883.163,00
GTM;BOG;56;3.292,00;13.930.087,00
GTM;BOG;80;5.024,00;21.256.276,00
GTM;BOG;53;2.226,00;9.418.733,00
GTM;BOG;14;605;2.560.957,00
GTM;BOG;976;20.053,00;84.839.299,00
GTM;BOG;508;9.906,00;41.911.172,00
GTM;BOG;52;1.127,00;4.770.858,00
GTM;BOG;55;1.701,00;7.199.398,00
GTM;BOG;254;4.885,00;20.512.191,00
GTM;BOG;84;1.600,00;6.772.572,00
GTM;BOG;58;1.253,00;5.303.450,00
GTM;BOG;2.239,00;39.249,00;166.050.934,00
GTM;BOG;294;3.066,00;12.974.350,00
GTM;BOG;28;673;2.847.750,00
GTM;BOG;68;872;3.680.462,00
GTM;BOG;17;349;1.463.359,00
GTM;BOG;22;107;455.382,00
GTM;BOG;30;141;598.715,00
GTM;BOG;96;1.028,00;4.349.193,00
GTM;BOG;70;731;3.093.845,00
GTM;BOG;108;169;716.496,00
GTM;BOG;8;66;281.674,00
GTM;BOG;72;470;1.992.278,00
GTM;BOG;10;57;241.567,00
GTM;BOG;4;18;78.181,00
GTM;BOG;70;2.943,00;12.451.277,00
GTM;BOG;143;4.317,00;18.267.647,00
GTM;BOG;92;3.200,00;13.541.167,00
GTM;BOG;42;320;1.357.475,00
GTM;BOG;16;3.471,00;14.073.033,00
GTM;BOG;10.000,00;2.377,00;9.988.213,00
GTM;BOG;97.200,00;7.076,00;29.733.261,00
GTM;BOG;50.000,00;1.777,00;7.470.110,00
GTM;BOG;300;15.758,00;66.665.952,00
GTM;BOG;25.000,00;2.027,00;8.577.561,00
GTM;BOG;50.000,00;1.091,00;4.615.595,00
GTM;BOG;200;122;503.539,00
GTM;BOG;3;976;4.283.573,00
GTM;BOG;90;1.800,00;7.309.494,00
GTM;BOG;0;325;1.427.857,00
GTM;BOG;37;1.388,00;5.966.849,00
GTM;BOG;100;3;16.070,00
GTM;BOG;0;168;710.742,00
GTM;BOG;10.500,00;1.120,00;4.913.059,00
GTM;BOG;0;31;132.841,00
GTM;BOG;2;1.124,00;4.930.605,00
GTM;BOG;535;87;368.570,00
GTM;BOG;377;387;1.641.138,00
GTM;BOG;142;1.488,00;6.042.515,00
GTM;BOG;38;550;2.236.705,00
GTM;BOG;247;7.303,00;30.482.247,00
GTM;BOG;2.272,00;96.702,00;407.061.163,00
GTM;BOG;112;4.214,00;17.814.221,00
GTM;BOG;421;7.000,00;28.844.340,00
GTM;BOG;771;12.676,00;53.589.354,00
GTM;BOG;6.322,00;68.369,00;288.337.901,00
GTM;BOG;1.522,00;67.364,00;283.452.132,00
GTM;BOG;1.162,00;33.852,00;142.893.057,00
GTM;BOG;336;3.713,00;15.497.621,00
GTM;BOG;943;27.555,00;115.885.655,00
GTM;BOG;4.781,00;65.711,00;276.795.925,00
GTM;BOG;13;42;178.667,00
GTM;BOG;385;3.339,00;14.084.628,00
GTM;BOG;58;298;1.239.287,00
GTM;BOG;95;11.013,00;46.682.751,00
GTM;BOG;1.200,00;12.592,00;53.375.599,00
GTM;BOG;1.169,00;17.327,00;73.274.753,00
GTM;BOG;442;20.286,00;85.644.521,00
GTM;BOG;60;992;4.206.126,00
GTM;BOG;333;36.604,00;154.160.204,00
GTM;BOG;16;269;1.143.811,00
GTM;BOG;784;10.864,00;45.905.518,00
GTM;BOG;244;3.986,00;16.899.404,00
GTM;BOG;2.852,00;43.858,00;185.025.793,00
GTM;BOG;1.377,00;3.556,00;15.027.657,00
GTM;BOG;434;5.779,00;24.394.721,00
GTM;BOG;983;5.170,00;21.820.941,00
GTM;BOG;13;70;299.092,00
GTM;BOG;7;114;484.670,00
GTM;BOG;5;12;54.596,00
GTM;BOG;92.000,00;10.033,00;42.353.205,00
GTM;BOG;280;1.327,00;5.644.564,00
GTM;BOG;150;434;1.848.000,00
GTM;BOG;300;913;3.849.298,00
GTM;BOG;5;0;1.780,00
GTM;BOG;5;11;47.517,00
GTM;BOG;8;83;353.816,00
GTM;BOG;55;5.455,00;22.670.792,00
GTM;BOG;411;419;1.771.051,00
GTM;BOG;372;266;1.127.163,00
GTM;BOG;1;2.142,00;9.107.976,00
GTM;BOG;2;218;922.696,00
GTM;BOG;279;271;1.152.503,00
GTM;BOG;545;43.620,00;179.743.916,00
GTM;BOG;200;50;211.104,00
GTM;BOG;60;6.385,00;26.899.045,00
GTM;BOG;2;259;1.052.639,00
GTM;BOG;2.436,00;26.090,00;108.991.151,00
GTM;BOG;30;809;3.423.720,00
GTM;BOG;11;1.176,00;4.849.063,00
GTM;BOG;128;1.848,00;7.618.243,00
GTM;BOG;5;25;103.592,00
GTM;BOG;199;822;3.390.528,00
GTM;BOG;382;2.913,00;12.006.415,00
GTM;BOG;44;1.816,00;7.485.847,00
GTM;BOG;82;2.120,00;8.739.093,00
GTM;BOG;2;21;89.829,00
GTM;BOG;204;1.690,00;6.964.383,00
GTM;BOG;40;205;848.270,00
GTM;BOG;1.993,00;17.184,00;72.841.881,00
GTM;BOG;10;407;1.726.017,00
GTM;BOG;24;575;2.441.365,00
GTM;BOG;17;522;2.215.011,00
GTM;BOG;162;3.514,00;14.895.869,00
GTM;BOG;55;256;1.086.459,00
GTM;BOG;368.100,00;47.853,00;205.784.173,00
GTM;BOG;1;23;100.248,00
GTM;BOG;1;94;402.436,00
GTM;BOG;3;78;332.876,00
GTM;BOG;3.065,00;1.411,00;5.729.831,00
GTM;BOG;100;2.000,00;8.444.180,00
GTM;BOG;608;13.166,00;54.252.082,00
GTM;BOG;1.500,00;7.425,00;30.099.168,00
GTM;BOG;288;256.660,00;1.107.648.384,00
GTM;BOG;1;7.770,00;32.871.839,00
GTM;BOG;3.180,00;19.800,00;82.902.798,00
GTM;BOG;2.580,00;9.615,00;38.977.956,00
GTM;BOG;24;65;275.751,00
GNQ;BOG;7;55.850,00;237.348.725,00
GUY;BOG;85;21.760,00;91.695.987,00
GUY;BOG;330;99;420.956,00
GUY;BOG;50;50;212.604,00
GUY;BOG;128;25;108.853,00
GUY;BOG;1;1.403,00;5.937.750,00
HTI;BOG;14;3.010,00;12.724.443,00
HND;BOG;159;2.010,00;8.821.397,00
HND;BOG;130.000,00;25.183,00;105.807.130,00
HND;BOG;2.295,00;4.929,00;20.774.703,00
HND;BOG;845;6.109,00;25.384.647,00
HND;BOG;377;144.846,00;613.765.522,00
HND;BOG;17;6.620,00;28.015.641,00
HND;BOG;60;951;4.171.713,00
HND;BOG;472;1.424,00;6.024.388,00
HND;BOG;2.915,00;22.650,00;95.164.654,00
HND;BOG;220;7;29.410,00
HND;BOG;60;2.400,00;10.173.240,00
HND;BOG;114;3.548,00;15.040.287,00
HND;BOG;42;2.404,00;10.191.551,00
HND;BOG;231;6.316,00;26.027.896,00
HND;BOG;279;6.004,00;25.451.072,00
HND;BOG;264;4.722,00;20.016.146,00
HND;BOG;155;1.626,00;6.894.786,00
HND;BOG;31;1.350,00;5.722.447,00
HND;BOG;709;13.064,00;55.376.336,00
HND;BOG;25;1.808,00;7.666.087,00
HND;BOG;84;4.155,00;16.873.479,00
HND;BOG;53;9.750,00;39.525.376,00
HND;BOG;10;175;741.798,00
HND;BOG;1.167,00;22.564,00;93.898.550,00
HND;BOG;10;155;638.737,00
HND;BOG;117;1.712,00;7.054.501,00
HND;BOG;4;2.323,00;9.872.763,00
HND;BOG;14;11.875,00;50.458.574,00
HND;BOG;1;17;74.909,00
HND;BOG;6;207;882.347,00
HND;BOG;1;375;1.594.139,00
HND;BOG;17;166;707.585,00
HND;BOG;7;96;412.068,00
HND;BOG;1;1.391,00;5.910.359,00
HND;BOG;6;3.683,00;15.649.916,00
HND;BOG;9;3.179,00;13.510.587,00
HND;BOG;97;66.563,00;275.609.715,00
HND;BOG;1.308,00;46.507,00;188.531.743,00
HND;BOG;928;44.738,00;181.358.168,00
HND;BOG;21;352;1.489.653,00
HND;BOG;14;231;977.585,00
HND;BOG;155;2.521,00;10.670.489,00
HND;BOG;106;1.725,00;7.300.148,00
HND;BOG;1;3;13.733,00
HND;BOG;20;185;785.119,00
HND;BOG;322;4.824,00;19.878.035,00
HND;BOG;0;20;85.836,00
HND;BOG;21;1.472,00;6.241.282,00
HND;BOG;2;64;274.677,00
HND;BOG;2;88;373.866,00
HND;BOG;2;27;114.448,00
HND;BOG;29;1.844,00;7.816.863,00
HND;BOG;312;1.765,00;7.412.644,00
HND;BOG;4;217;923.221,00
HND;BOG;1.836,00;4.569,00;19.164.421,00
HND;BOG;5;31;133.523,00
HND;BOG;20;32;137.338,00
HND;BOG;20;22;95.374,00
HND;BOG;30;18;78.206,00
HND;BOG;2;29;125.893,00
HND;BOG;2;14;61.039,00
HND;BOG;1.148,00;9.877,00;41.786.158,00
HND;BOG;13;2;10.966,00
HND;BOG;1;150;635.827,00
HND;BOG;1;1.383,00;5.864.957,00
HND;BOG;2;783;3.228.917,00
HND;BOG;53;150;637.350,00
HND;BOG;522;32.592,00;136.464.662,00
HND;BOG;10;661;2.769.707,00
HND;BOG;11;2.062,00;8.498.778,00
HND;BOG;4;18.904,00;80.001.160,00
HND;BOG;4;2.310,00;9.775.850,00
HND;BOG;11;4.114,00;17.338.716,00
HND;BOG;150;6.394,00;25.923.187,00
HND;BOG;32;2.331,00;9.840.060,00
HND;BOG;15;9.010,00;38.034.723,00
HND;BOG;10;100;418.701,00
HND;BOG;2.700,00;998;4.178.635,00
HND;BOG;2.899,00;52.881,00;217.906.379,00
HND;BOG;1.057,00;5.488,00;22.616.022,00
HND;BOG;1.176,00;8.198,00;34.294.030,00
HND;BOG;5.214,00;20.292,00;82.402.606,00
HND;BOG;32;109;471.326,00
HKG;BOG;2;648;2.741.435,00
HKG;BOG;2;736;3.113.728,00
HKG;BOG;2;632;2.673.745,00
HKG;BOG;3;744;3.147.573,00
HKG;BOG;6;1.214,00;5.139.006,00
HKG;BOG;2;440;1.861.468,00
HKG;BOG;2;416;1.759.933,00
HKG;BOG;4;656;2.775.280,00
HKG;BOG;4;416;1.759.933,00
HKG;BOG;11.210,00;8.732,00;36.931.610,00
HKG;BOG;3;390;1.653.151,00
HKG;BOG;11;1.727,00;7.323.885,00
HKG;BOG;15;2.910,00;12.335.053,00
HKG;BOG;5;650;2.755.252,00
HKG;BOG;4;544;2.305.934,00
HKG;BOG;2;220;932.547,00
HKG;BOG;4;440;1.865.094,00
HKG;BOG;8.985,00;52.160,00;217.250.827,00
HKG;BOG;14.125,00;10.863,00;45.178.380,00
HKG;BOG;40;605.372,00;2.655.561.138,00
HKG;BOG;28.482,00;37.661,00;162.771.819,00
HKG;BOG;606;6.926,00;29.311.809,00
HKG;BOG;10.400,00;2.096,00;8.867.358,00
HKG;BOG;4.719,00;41.948,00;173.563.222,00
HKG;BOG;810;180;733.325,00
HKG;BOG;16.305,00;15.746,00;66.916.443,00
HKG;BOG;5.120,00;1.536,00;6.462.259,00
HKG;BOG;5.313,00;35.057,00;153.784.280,00
HKG;BOG;313;912;3.844.917,00
HKG;BOG;1;50.739,00;215.077.129,00
HKG;BOG;5;615.112,00;2.598.462.981,00
HKG;BOG;0;13.780,00;58.316.546,00
HKG;BOG;0;46.950,00;198.690.991,00
HKG;BOG;0;4.130,00;17.478.036,00
HKG;BOG;0;21.430,00;90.691.117,00
HKG;BOG;2;200.000,00;824.124.000,00
HKG;BOG;71;11.000,00;46.217.670,00
HKG;BOG;297;1.191,00;5.021.131,00
HKG;BOG;26;138;584.947,00
HKG;BOG;137.673,00;664.810,00;2.916.297.803,00
HKG;BOG;94;985.300,00;4.187.239.263,00
HKG;BOG;49;189.700,00;801.935.883,00
HKG;BOG;0;112.200,00;475.598.970,00
HKG;BOG;384;9.100,00;38.696.400,00
HKG;BOG;773;13.600,00;57.648.360,00
HKG;BOG;14.000,00;14.000,00;61.413.240,00
HKG;BOG;13.800,00;2.346,00;9.969.819,00
HKG;BOG;34.240,00;5.820,00;24.736.711,00
HKG;BOG;4.570,00;911;3.859.612,00
HKG;BOG;180;961;4.219.089,00
HKG;BOG;160;1.430,00;6.274.678,00
HKG;BOG;320;2.873,00;12.605.506,00
HKG;BOG;154;1.253,00;5.499.818,00
HKG;BOG;754;8.011,00;33.786.019,00
HUN;BOG;8;40;168.883,00
HUN;BOG;12.600,00;2.142,00;9.023.175,00
HUN;BOG;17.500,00;2.975,00;12.532.187,00
HUN;BOG;7;262;1.109.085,00
HUN;BOG;22;265;1.122.298,00
HUN;BOG;6;159;674.493,00
HUN;BOG;277;10.145,00;42.826.719,00
HUN;BOG;121;3.907,00;16.496.432,00
HUN;BOG;1;126;533.794,00
HUN;BOG;420;1;4.238,00
HUN;BOG;5.100,00;1.734,00;7.181.239,00
HUN;BOG;4.800,00;912;3.776.984,00
HUN;BOG;11.200,00;2.100,00;8.697.003,00
HUN;BOG;2.800,00;896;3.710.721,00
HUN;BOG;5.400,00;972;4.130.028,00
HUN;BOG;47.250,00;8.505,00;36.048.369,00
HUN;BOG;1.500,00;705;3.092.595,00
HUN;BOG;16.940,00;4.784,00;20.985.781,00
HUN;BOG;1.250,00;400;1.624.332,00
HUN;BOG;1.350,00;202;882.778,00
HUN;BOG;18.900,00;2.835,00;12.358.898,00
HUN;BOG;20.810,00;7.932,00;33.485.542,00
HUN;BOG;11.550,00;1.853,00;7.824.768,00
HUN;BOG;2.800,00;532;2.250.684,00
HUN;BOG;184.000,00;31.810,00;134.575.704,00
HUN;BOG;12.750,00;5.527,00;23.333.733,00
HUN;BOG;26.600,00;4.788,00;20.212.015,00
HUN;BOG;72.900,00;11.664,00;49.534.027,00
HUN;BOG;161.350,00;25.973,00;110.232.641,00
HUN;BOG;31.700,00;4.025,00;16.589.204,00
IND;BOG;1.190,00;812;3.420.550,00
IND;BOG;1.501,00;570;2.486.514,00
IND;BOG;4.480,00;1.617,00;6.663.042,00
IND;BOG;783;3.900,00;16.573.266,00
IND;BOG;424;424;1.793.778,00
IND;BOG;391;391;1.654.168,00
IND;BOG;1;50;219.333,00
IND;BOG;1;50;219.333,00
IND;BOG;1.643,00;14.051,00;59.467.600,00
IND;BOG;1;100;421.250,00
IND;BOG;1;2.818,00;11.949.106,00
IND;BOG;1;120;497.976,00
IND;BOG;2;1.434,00;6.094.425,00
IND;BOG;2;1.438,00;6.097.119,00
IDN;BOG;1.000,00;5.500,00;22.295.680,00
IDN;BOG;10;20.527,00;85.011.340,00
IDN;BOG;11;1.928,00;8.193.899,00
IDN;BOG;21;509;2.162.910,00
IDN;BOG;18;42;179.647,00
IDN;BOG;10;6.830,00;29.020.670,00
IDN;BOG;9.140,00;1.823,00;7.715.786,00
IDN;BOG;20;42;184.239,00
IDN;BOG;3;100.350,00;413.506.359,00
IDN;BOG;1.720,00;233;949.909,00
IDN;BOG;150;270;1.139.775,00
IRL;BOG;450;104;429.086,00
IRL;BOG;15.050,00;2.709,00;11.883.461,00
IRL;BOG;2.306,00;784;3.183.853,00
IRL;BOG;1.200,00;204;828.409,00
IRL;BOG;800;136;552.272,00
IRL;BOG;1.218,00;243;989.218,00
IRL;BOG;660;105;428.823,00
IRL;BOG;2.800,00;992;4.028.343,00
IRL;BOG;720;1.008,00;4.255.161,00
IRL;BOG;1.512,00;2.721,00;11.488.935,00
IRL;BOG;80;932;3.944.340,00
IRL;BOG;3;4.775,00;20.062.305,00
IRL;BOG;1;1.075,00;4.516.644,00
IRL;BOG;660;2.508,00;10.452.507,00
IRL;BOG;10;110;457.902,00
ISR;BOG;187;1.925,00;8.182.681,00
ISR;BOG;2;53;226.046,00
ISR;BOG;260.600,00;104.830,00;459.854.664,00
ISR;BOG;279.940,00;84.906,00;372.454.631,00
ISR;BOG;5;86.850,00;367.174.328,00
ISR;BOG;2.200,00;666;2.747.355,00
ISR;BOG;198;277;1.177.822,00
ISR;BOG;747.637,00;117.379,00;498.746.770,00
ISR;BOG;15.800,00;3.160,00;13.426.840,00
ISR;BOG;4.680,00;702;2.983.296,00
ISR;BOG;31.500,00;5.040,00;21.418.538,00
ISR;BOG;7.920,00;1.198,00;5.081.533,00
ISR;BOG;45.150,00;6.714,00;28.461.758,00
ISR;BOG;13.440,00;3.996,00;16.755.997,00
ISR;BOG;1.620,00;356;1.514.343,00
ITA;BOG;6.150,00;2.511,00;10.614.976,00
ITA;BOG;70.635,00;32.210,00;138.441.534,00
ITA;BOG;46.111,00;23.965,00;100.831.909,00
ITA;BOG;6.395,00;3.752,00;15.842.941,00
ITA;BOG;2.670,00;1.441,00;6.126.208,00
ITA;BOG;9.750,00;4.991,00;21.031.605,00
ITA;BOG;3.450,00;2.060,00;8.980.364,00
ITA;BOG;10.920,00;6.327,00;26.129.402,00
ITA;BOG;70;7.521,00;31.960.638,00
ITA;BOG;28;7.174,00;30.483.005,00
ITA;BOG;4;2.675,00;11.367.604,00
ITA;BOG;7;2.221,00;9.440.428,00
ITA;BOG;14;3.670,00;15.597.229,00
ITA;BOG;21;5.957,00;25.311.293,00
ITA;BOG;6;1.242,00;5.277.258,00
ITA;BOG;14;3.078,00;13.079.781,00
ITA;BOG;14;1.893,00;8.044.886,00
ITA;BOG;19;1.736,00;7.380.343,00
ITA;BOG;24.175,00;11.714,00;49.544.444,00
ITA;BOG;900;483;1.957.966,00
ITA;BOG;60;170;721.132,00
ITA;BOG;80;705;2.979.106,00
ITA;BOG;160;983;4.151.158,00
ITA;BOG;36;118;498.544,00
ITA;BOG;95;557;2.352.041,00
ITA;BOG;106;55;233.695,00
ITA;BOG;136;114;486.850,00
ITA;BOG;250;11;46.739,00
ITA;BOG;4.964,00;4.801,00;20.350.718,00
ITA;BOG;600;4.125,00;17.086.753,00
ITA;BOG;177;177;752.073,00
ITA;BOG;172;172;730.828,00
ITA;BOG;1.010,00;1.909,00;8.374.353,00
ITA;BOG;42;0;438
ITA;BOG;3;157;689.977,00
ITA;BOG;3;44;193.100,00
ITA;BOG;600;14;64.220,00
ITA;BOG;48.975,00;18.597,00;80.572.831,00
ITA;BOG;99.920,00;17.985,00;76.090.059,00
ITA;BOG;14.150,00;1.943,00;8.186.993,00
ITA;BOG;114.950,00;19.524,00;82.244.850,00
ITA;BOG;900;144;607.980,00
ITA;BOG;4.850,00;751;3.172.900,00
ITA;BOG;20.380,00;5.760,00;24.605.235,00
ITA;BOG;7.925,00;2.627,00;11.169.616,00
ITA;BOG;23.800,00;4.420,00;18.780.580,00
ITA;BOG;8.250,00;3.147,00;13.381.327,00
ITA;BOG;12.800,00;2.560,00;10.877.440,00
ITA;BOG;18.000,00;3.390,00;14.404.110,00
ITA;BOG;51.800,00;8.478,00;36.958.551,00
ITA;BOG;40.800,00;11.628,00;49.600.191,00
ITA;BOG;270;1.039,00;4.417.260,00
ITA;BOG;47.350,00;3.456,00;14.611.888,00
ITA;BOG;16.541,00;25.120,00;105.822.170,00
ITA;BOG;20;10.000,00;40.537.600,00
ITA;BOG;3.876,00;4.612,00;20.231.670,00
ITA;BOG;1;66.202,00;279.863.744,00
ITA;BOG;257;2.289,00;10.044.267,00
ITA;BOG;10.000,00;100;424.900,00
ITA;BOG;10.850,00;4.020,00;17.096.590,00
ITA;BOG;3.801,00;1.204,00;5.071.850,00
ITA;BOG;150;28;121.096,00
ITA;BOG;70.725,00;11.919,00;50.461.041,00
ITA;BOG;450;166;730.378,00
ITA;BOG;200;2;8.454,00
ITA;BOG;3.925,00;1.297,00;5.259.753,00
ITA;BOG;200;2;8.454,00
ITA;BOG;320;3;13.527,00
ITA;BOG;18;0;760
ITA;BOG;1;500;2.179.700,00
ITA;BOG;200;20;82.828,00
ITA;BOG;360;36;149.091,00
ITA;BOG;19.825,00;8.685,00;38.100.335,00
ITA;BOG;6.800,00;2.254,00;9.889.286,00
ITA;BOG;17.550,00;4.473,00;19.014.982,00
ITA;BOG;24.500,00;3.430,00;14.584.668,00
ITA;BOG;87.213,00;48.691,00;207.038.684,00
ITA;BOG;4.240,00;954;4.034.621,00
ITA;BOG;338.200,00;23.000,00;100.266.199,00
